InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
528477,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-10-22 12:02:00,2.1,18022.0,United Kingdom
536967,85099B,JUMBO BAG RED RETROSPOT,30,2010-12-03 12:57:00,1.95,12600.0,Germany
525943,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,2010-10-07 17:37:00,2.1,18223.0,United Kingdom
538145,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2010-12-09 16:08:00,8.5,15211.0,United Kingdom
526708,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1,2010-10-12 16:25:00,0.42,17944.0,United Kingdom
531365,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,2,2010-11-07 14:51:00,0.85,17550.0,United Kingdom
534767,85014B,RED RETROSPOT UMBRELLA,3,2010-11-24 10:30:00,5.95,16125.0,United Kingdom
537823,84836,ZINC METAL HEART DECORATION,1,2010-12-08 14:25:00,2.51,,United Kingdom
534397,85099F,JUMBO BAG STRAWBERRY,20,2010-11-22 13:22:00,1.95,16008.0,United Kingdom
535822,22618,COOKING SET RETROSPOT,1,2010-11-28 16:04:00,9.95,17987.0,United Kingdom
536643,22650,CERAMIC PIRATE CHEST MONEY BANK,4,2010-12-02 11:57:00,1.45,14390.0,United Kingdom
534754,21803,CHRISTMAS TREE STAR DECORATION,13,2010-11-24 10:02:00,0.85,,United Kingdom
534221,20985,HEART CALCULATOR,2,2010-11-21 16:15:00,1.25,16049.0,United Kingdom
531371,22568,FELTCRAFT CUSHION OWL,3,2010-11-07 15:31:00,3.75,12867.0,United Kingdom
529934,22300,COFFEE MUG DOG + BALL DESIGN,6,2010-10-31 14:25:00,2.55,14415.0,United Kingdom
536446,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,2010-12-01 12:15:00,2.95,15983.0,United Kingdom
527393,21154,RED SPOTTY OVEN GLOVE ,10,2010-10-17 13:30:00,1.25,,EIRE
532826,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2010-11-15 09:32:00,11.02,,United Kingdom
534501,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-11-23 11:26:00,1.65,18055.0,United Kingdom
527375,22356,CHARLOTTE BAG PINK POLKADOT,20,2010-10-17 12:34:00,0.85,14850.0,United Kingdom
531496,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-11-08 15:23:00,1.25,13738.0,United Kingdom
538177,22659,LUNCH BOX I LOVE LONDON,5,2010-12-10 09:51:00,4.21,,United Kingdom
538177,22966,GINGERBREAD MAN COOKIE CUTTER,1,2010-12-10 09:51:00,2.51,,United Kingdom
536365,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01 08:26:00,7.65,17850.0,United Kingdom
535835,22588,CARD HOLDER GINGHAM HEART,3,2010-11-29 09:46:00,5.06,,United Kingdom
536796,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-02 15:46:00,1.69,15574.0,United Kingdom
537900,22144,CHRISTMAS CRAFT LITTLE FRIENDS,4,2010-12-09 10:45:00,2.1,15983.0,United Kingdom
532095,21390,FILIGRIS HEART WITH BUTTERFLY,8,2010-11-10 16:05:00,1.25,14651.0,United Kingdom
525879,22423,REGENCY CAKESTAND 3 TIER,2,2010-10-07 14:24:00,12.75,15228.0,United Kingdom
530018,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-11-01 10:51:00,0.85,17612.0,United Kingdom
533904,20724,RED RETROSPOT CHARLOTTE BAG,3,2010-11-19 11:54:00,0.85,16936.0,United Kingdom
536544,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-01 14:32:00,7.62,,United Kingdom
526089,22274,FELTCRAFT DOLL EMILY,6,2010-10-08 12:14:00,2.95,15281.0,United Kingdom
525013,22157,ANGEL DECORATION WITH LACE PADDED,24,2010-10-03 11:15:00,0.85,14911.0,EIRE
529712,21485,RETROSPOT HEART HOT WATER BOTTLE,12,2010-10-29 13:20:00,4.95,17821.0,United Kingdom
532010,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2010-11-10 12:42:00,0.42,17321.0,United Kingdom
529824,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-10-31 11:40:00,2.95,16724.0,United Kingdom
527954,85214,TUB 24 PINK FLOWER PEGS,8,2010-10-19 16:10:00,1.65,14030.0,United Kingdom
530927,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,1,2010-11-04 16:51:00,0.42,18181.0,United Kingdom
531741,22620,4 TRADITIONAL SPINNING TOPS,12,2010-11-09 12:48:00,1.25,12682.0,France
532577,22272,FELTCRAFT DOLL MARIA,2,2010-11-12 14:05:00,2.95,16727.0,United Kingdom
527444,22633,HAND WARMER UNION JACK,5,2010-10-18 09:28:00,2.1,,United Kingdom
525014,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,12,2010-10-03 11:17:00,2.95,14911.0,EIRE
536027,72741,GRAND CHOCOLATECANDLE,27,2010-11-29 16:31:00,1.45,17090.0,United Kingdom
534507,22866,HAND WARMER SCOTTY DOG DESIGN,3,2010-11-23 11:43:00,2.1,17841.0,United Kingdom
528912,22475,SKULL DESIGN TV DINNER TRAY,1,2010-10-25 13:40:00,4.95,16241.0,United Kingdom
527763,22574,HEART WOODEN CHRISTMAS DECORATION,12,2010-10-19 09:04:00,0.85,16950.0,United Kingdom
533528,22299,PIG KEYRING WITH LIGHT & SOUND ,24,2010-11-17 15:08:00,1.25,15750.0,United Kingdom
536876,90214H,"LETTER ""H"" BLING KEY RING",1,2010-12-03 11:36:00,0.85,,United Kingdom
538826,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,5,2010-12-14 12:58:00,2.55,12370.0,Cyprus
530299,22336,DOVE DECORATION PAINTED ZINC ,10,2010-11-02 12:48:00,0.65,14449.0,United Kingdom
536036,21790,VINTAGE SNAP CARDS,24,2010-11-29 17:00:00,0.85,15950.0,United Kingdom
537421,22187,GREEN CHRISTMAS TREE CARD HOLDER,1,2010-12-06 15:25:00,4.25,17218.0,United Kingdom
538011,22567,20 DOLLY PEGS RETROSPOT,2,2010-12-09 12:24:00,1.25,14896.0,United Kingdom
533004,90192,JADE DROP EARRINGS W FILIGREE,6,2010-11-15 15:03:00,4.95,17231.0,United Kingdom
526410,22598,CHRISTMAS MUSICAL ZINC TREE,24,2010-10-11 13:59:00,0.85,16735.0,United Kingdom
533964,22155,STAR DECORATION RUSTIC,2,2010-11-19 13:05:00,0.85,,United Kingdom
539728,22551,PLASTERS IN TIN SPACEBOY,12,2010-12-21 14:26:00,1.65,16270.0,United Kingdom
525826,85132A,CHARLIE + LOLA BISCUITS TINS,12,2010-10-07 11:50:00,1.95,14961.0,United Kingdom
534681,21500,PINK POLKADOT WRAP ,25,2010-11-23 14:50:00,0.42,13451.0,United Kingdom
525219,22469,HEART OF WICKER SMALL,12,2010-10-04 12:48:00,1.65,14905.0,United Kingdom
535273,22704,WRAP RED APPLES ,25,2010-11-25 13:49:00,0.42,17989.0,United Kingdom
526638,21630,FLOOR CUSHION ELEPHANT CARNIVAL,1,2010-10-12 13:19:00,18.68,,United Kingdom
532150,21890,S/6 WOODEN SKITTLES IN COTTON BAG,3,2010-11-11 12:06:00,2.95,16395.0,United Kingdom
537775,22846,BREAD BIN DINER STYLE RED ,4,2010-12-08 12:41:00,14.95,17722.0,United Kingdom
534497,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-11-23 11:00:00,1.25,17811.0,United Kingdom
537683,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-12-08 10:14:00,0.65,12921.0,United Kingdom
534091,21587,COSY HOUR GIANT TUBE MATCHES,3,2010-11-21 11:58:00,2.55,14499.0,United Kingdom
538942,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2010-12-15 11:14:00,2.55,17346.0,United Kingdom
537387,22465,HANGING METAL STAR LANTERN,12,2010-12-06 13:34:00,1.65,13468.0,United Kingdom
534319,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-11-22 11:37:00,5.06,,United Kingdom
531741,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2010-11-09 12:48:00,2.55,12682.0,France
527404,21642,ASSORTED TUTTI FRUTTI PEN,24,2010-10-17 14:30:00,0.85,14800.0,United Kingdom
534141,21213,PACK OF 72 SKULL CAKE CASES,3,2010-11-21 12:21:00,0.55,16791.0,United Kingdom
525235,20655,QUEEN OF SKIES LUGGAGE TAG,1,2010-10-04 14:30:00,2.51,,United Kingdom
532440,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-11-12 11:30:00,5.95,14994.0,United Kingdom
528765,48111,DOORMAT 3 SMILEY CATS,1,2010-10-24 16:09:00,7.95,16726.0,United Kingdom
536975,22944,CHRISTMAS METAL POSTCARD WITH BELLS,24,2010-12-03 14:04:00,1.25,14911.0,EIRE
535274,22576,SWALLOW WOODEN CHRISTMAS DECORATION,14,2010-11-25 13:51:00,0.85,14415.0,United Kingdom
538449,22095,LADS ONLY TISSUE BOX,6,2010-12-12 12:24:00,1.25,17085.0,United Kingdom
533115,22632,HAND WARMER RED RETROSPOT,12,2010-11-16 12:28:00,2.1,14655.0,United Kingdom
526867,22150,3 STRIPEY MICE FELTCRAFT,1,2010-10-13 13:32:00,1.95,14204.0,United Kingdom
534697,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2010-11-23 15:55:00,1.25,17700.0,United Kingdom
527284,85042,ANTIQUE LILY FAIRY LIGHTS,1,2010-10-15 13:43:00,4.95,12748.0,United Kingdom
530615,22630,DOLLY GIRL LUNCH BOX,1,2010-11-03 15:54:00,1.95,16712.0,United Kingdom
534672,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-11-23 14:23:00,9.95,14177.0,United Kingdom
538071,90177D,DROP DIAMANTE EARRINGS PURPLE,1,2010-12-09 14:09:00,2.96,,United Kingdom
534006,21244,BLUE POLKADOT PLATE ,2,2010-11-19 14:29:00,4.21,,United Kingdom
536690,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-02 12:25:00,2.1,17850.0,United Kingdom
526638,22310,IVORY KNITTED MUG COSY ,5,2010-10-12 13:19:00,3.36,,United Kingdom
533947,22837,HOT WATER BOTTLE BABUSHKA ,1,2010-11-19 12:09:00,4.65,17862.0,United Kingdom
532131,48138,DOORMAT UNION FLAG,2,2010-11-11 10:50:00,7.95,15215.0,United Kingdom
539752,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-21 15:43:00,12.75,12515.0,Italy
532757,22694,WICKER STAR ,1,2010-11-14 13:42:00,2.1,17288.0,United Kingdom
530060,20831,GOLD PHOTO FRAME,1,2010-11-01 11:35:00,4.21,,United Kingdom
532642,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,2010-11-12 17:00:00,5.06,,United Kingdom
528730,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2010-10-24 13:28:00,2.95,13574.0,United Kingdom
526513,82600,NO SINGING METAL SIGN,2,2010-10-12 11:04:00,2.1,15039.0,United Kingdom
536394,22349,DOG BOWL CHASING BALL DESIGN,12,2010-12-01 10:39:00,3.75,13408.0,United Kingdom
537237,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2010-12-06 09:58:00,7.62,,United Kingdom
527397,22198,LARGE POPCORN HOLDER ,8,2010-10-17 13:40:00,1.65,17757.0,United Kingdom
536865,22659,LUNCH BOX I LOVE LONDON,2,2010-12-03 11:28:00,2.51,,United Kingdom
536381,82567,"AIRLINE LOUNGE,METAL SIGN",2,2010-12-01 09:41:00,2.1,15311.0,United Kingdom
529326,22385,JUMBO BAG SPACEBOY DESIGN,1,2010-10-27 14:14:00,1.95,13547.0,United Kingdom
532964,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2010-11-15 12:43:00,2.95,15493.0,United Kingdom
532978,22507,MEMO BOARD RETROSPOT  DESIGN,1,2010-11-15 13:32:00,4.95,14526.0,United Kingdom
539437,85179C,PINK BITTY LIGHT CHAIN,1,2010-12-17 14:54:00,9.32,,United Kingdom
537441,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4,2010-12-06 17:26:00,0.85,13564.0,United Kingdom
528169,22619,SET OF 6 SOLDIER SKITTLES,4,2010-10-21 09:55:00,3.75,13117.0,United Kingdom
530422,21931,JUMBO STORAGE BAG SUKI,1,2010-11-03 09:36:00,4.21,,United Kingdom
527192,22379,RECYCLING BAG RETROSPOT ,10,2010-10-15 11:45:00,2.1,16746.0,United Kingdom
528147,22151,PLACE SETTING WHITE HEART,24,2010-10-20 16:04:00,0.42,17038.0,United Kingdom
530941,22325,MOBILE VINTAGE HEARTS ,3,2010-11-04 17:44:00,4.95,13903.0,United Kingdom
529365,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1,2010-10-28 10:00:00,5.91,,United Kingdom
528868,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1,2010-10-25 11:33:00,0.85,15976.0,United Kingdom
536592,20681,PINK POLKADOT CHILDRENS UMBRELLA,1,2010-12-01 17:06:00,6.77,,United Kingdom
528368,22567,20 DOLLY PEGS RETROSPOT,4,2010-10-21 16:30:00,1.25,13581.0,United Kingdom
537666,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-12-07 18:36:00,5.06,,United Kingdom
526494,20979,36 PENCILS TUBE RED RETROSPOT,16,2010-10-12 09:31:00,1.25,17735.0,United Kingdom
528919,22348,TEA BAG PLATE RED RETROSPOT,2,2010-10-25 14:27:00,0.85,16259.0,United Kingdom
537199,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-12-05 14:06:00,4.95,15894.0,United Kingdom
535999,22379,RECYCLING BAG RETROSPOT ,1,2010-11-29 14:08:00,2.1,,United Kingdom
535330,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2010-11-25 15:54:00,3.75,13534.0,United Kingdom
537604,21754,HOME BUILDING BLOCK WORD,6,2010-12-07 13:01:00,5.95,13488.0,United Kingdom
537823,22134,LADLE LOVE HEART RED ,4,2010-12-08 14:25:00,0.85,,United Kingdom
534859,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,2010-11-24 13:56:00,1.66,,United Kingdom
538209,21328,BALLOONS  WRITING SET ,2,2010-12-10 11:42:00,1.65,12748.0,United Kingdom
537618,71459,HANGING JAM JAR T-LIGHT HOLDER,192,2010-12-07 13:50:00,0.72,15061.0,United Kingdom
537434,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,1,2010-12-06 16:57:00,1.66,,United Kingdom
537240,22974,CHILDRENS DOLLY GIRL MUG,1,2010-12-06 10:08:00,3.36,,United Kingdom
537135,20726,LUNCH BAG WOODLAND,2,2010-12-05 12:35:00,1.65,17059.0,United Kingdom
532419,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2010-11-12 09:18:00,5.91,,United Kingdom
537192,22963,JAM JAR WITH GREEN LID,6,2010-12-05 13:42:00,0.85,16402.0,United Kingdom
532297,22947,WOODEN ADVENT CALENDAR RED,1,2010-11-11 13:50:00,16.95,13979.0,United Kingdom
528331,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-10-21 13:39:00,0.42,,EIRE
534715,22718,CARD CAT AND TREE ,12,2010-11-23 17:43:00,0.42,17598.0,United Kingdom
526355,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2010-10-11 12:18:00,0.85,17419.0,United Kingdom
535407,84946,ANTIQUE SILVER TEA GLASS ETCHED,19,2010-11-26 11:20:00,2.51,,United Kingdom
534754,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2010-11-24 10:02:00,4.21,,United Kingdom
537237,20622,VIPPASSPORT COVER ,1,2010-12-06 09:58:00,4.21,,United Kingdom
532033,22984,"CARD, GINGHAM ROSE ",12,2010-11-10 13:28:00,0.42,15031.0,United Kingdom
531382,21213,PACK OF 72 SKULL CAKE CASES,4,2010-11-07 16:29:00,0.55,16549.0,United Kingdom
538153,20725,LUNCH BAG RED RETROSPOT,4,2010-12-09 16:31:00,5.06,,United Kingdom
526109,21889,WOODEN BOX OF DOMINOES,14,2010-10-08 12:58:00,3.36,,United Kingdom
532986,79321,CHILLI LIGHTS,2,2010-11-15 13:58:00,4.95,17799.0,United Kingdom
536247,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,384,2010-11-30 14:45:00,0.72,13199.0,United Kingdom
526462,22580,ADVENT CALENDAR GINGHAM SACK,12,2010-10-11 16:14:00,5.95,15024.0,United Kingdom
532139,20867,PINK ROSE FABRIC MIRROR,1,2010-11-11 11:18:00,2.51,,United Kingdom
535321,22631,CIRCUS PARADE LUNCH BOX ,12,2010-11-25 15:14:00,1.95,12385.0,Belgium
534902,22349,DOG BOWL CHASING BALL DESIGN,1,2010-11-24 15:09:00,3.75,17349.0,United Kingdom
525732,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2010-10-06 15:58:00,2.95,14156.0,EIRE
526120,22854,CREAM SWEETHEART EGG HOLDER,24,2010-10-08 13:30:00,4.25,13093.0,United Kingdom
533336,22904,CALENDAR PAPER CUT DESIGN,6,2010-11-16 18:10:00,2.95,12714.0,France
531690,22379,RECYCLING BAG RETROSPOT ,12,2010-11-09 11:49:00,5.06,,United Kingdom
526564,35591T,TURQUOISE CHRISTMAS TREE ,3,2010-10-12 11:39:00,1.25,16161.0,United Kingdom
537434,47559B,TEA TIME OVEN GLOVE,3,2010-12-06 16:57:00,2.51,,United Kingdom
526905,22585,PACK OF 6 BIRDY GIFT TAGS,24,2010-10-13 15:17:00,1.25,12900.0,United Kingdom
536876,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2010-12-03 11:36:00,5.91,,United Kingdom
536395,22188,BLACK HEART CARD HOLDER,8,2010-12-01 10:47:00,3.95,13767.0,United Kingdom
536239,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-11-30 14:30:00,1.25,12471.0,Germany
533597,22502,PICNIC BASKET WICKER SMALL,2,2010-11-18 12:21:00,5.95,15353.0,United Kingdom
535322,22696,WICKER WREATH LARGE,1,2010-11-25 15:19:00,4.21,,United Kingdom
537825,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-12-08 14:36:00,6.45,15005.0,United Kingdom
537351,22215,CAKE STAND WHITE TWO TIER LACE,1,2010-12-06 12:23:00,8.5,16898.0,United Kingdom
539631,22966,GINGERBREAD MAN COOKIE CUTTER,1,2010-12-20 15:03:00,2.51,,United Kingdom
525764,22424,ENAMEL BREAD BIN CREAM,2,2010-10-07 10:39:00,12.75,12511.0,Greece
534859,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2010-11-24 13:56:00,2.1,,United Kingdom
537666,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,3,2010-12-07 18:36:00,2.51,,United Kingdom
537640,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,2010-12-07 15:31:00,5.91,,United Kingdom
529162,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,48,2010-10-26 17:26:00,1.45,15093.0,United Kingdom
532391,22057,CERAMIC PLATE STRAWBERRY DESIGN,2,2010-11-11 19:14:00,1.49,16797.0,United Kingdom
536605,22271,FELTCRAFT DOLL ROSIE,6,2010-12-02 08:52:00,2.95,13715.0,United Kingdom
535588,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,96,2010-11-26 16:09:00,1.06,15914.0,United Kingdom
536053,20971,PINK BLUE FELT CRAFT TRINKET BOX,144,2010-11-30 09:50:00,1.06,15392.0,United Kingdom
528331,21251,DINOSAUR HEIGHT CHART STICKER SET,12,2010-10-21 13:39:00,2.95,,EIRE
526200,22423,REGENCY CAKESTAND 3 TIER,1,2010-10-10 13:03:00,12.75,15266.0,United Kingdom
534870,21733,RED HANGING HEART T-LIGHT HOLDER,1,2010-11-24 14:29:00,2.95,17601.0,United Kingdom
527246,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,3,2010-10-15 12:20:00,4.25,15967.0,United Kingdom
532819,22067,CHOC TRUFFLE GOLD TRINKET POT ,2,2010-11-14 16:19:00,1.65,13230.0,United Kingdom
539099,21498,RED RETROSPOT WRAP ,25,2010-12-16 10:30:00,0.42,16670.0,United Kingdom
526749,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2010-10-13 09:47:00,2.95,16643.0,United Kingdom
536183,21165,BEWARE OF THE CAT METAL SIGN ,48,2010-11-30 12:28:00,1.45,13802.0,United Kingdom
537464,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-12-07 10:14:00,1.45,14907.0,United Kingdom
528772,46000S,POLYESTER FILLER PAD 40x40cm,6,2010-10-25 09:40:00,1.45,15174.0,United Kingdom
525753,21259,VICTORIAN SEWING BOX SMALL ,1,2010-10-07 10:19:00,12.72,,United Kingdom
530796,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-11-04 12:27:00,0.95,16391.0,United Kingdom
538881,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2010-12-14 15:54:00,5.91,,United Kingdom
534712,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2010-11-23 17:13:00,3.75,14202.0,United Kingdom
536707,21217,RED RETROSPOT ROUND CAKE TINS,1,2010-12-02 12:33:00,9.95,12915.0,United Kingdom
536634,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,52,2010-12-02 11:21:00,0.85,18041.0,United Kingdom
536782,22341,LOVE GARLAND PAINTED ZINC ,12,2010-12-02 15:18:00,1.65,17567.0,United Kingdom
528577,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2010-10-22 13:13:00,3.36,,United Kingdom
533144,22728,ALARM CLOCK BAKELIKE PINK,4,2010-11-16 13:33:00,3.75,12567.0,France
533351,22563,HAPPY STENCIL CRAFT,12,2010-11-17 09:53:00,1.25,14776.0,United Kingdom
531493,22614,PACK OF 12 SPACEBOY TISSUES,12,2010-11-08 15:12:00,0.29,17984.0,United Kingdom
533737,71143,SILVER BOOK MARK WITH BEADS,4,2010-11-18 13:55:00,2.51,,United Kingdom
534178,21588,RETROSPOT GIANT TUBE MATCHES,2,2010-11-21 13:46:00,2.55,17244.0,United Kingdom
532748,21258,VICTORIAN SEWING BOX LARGE,1,2010-11-14 13:19:00,12.75,16074.0,United Kingdom
538177,90070,RUBY GLASS CLUSTER BRACELET,1,2010-12-10 09:51:00,6.37,,United Kingdom
536532,22615,PACK OF 12 CIRCUS PARADE TISSUES ,48,2010-12-01 13:24:00,0.29,12433.0,Norway
525972,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-10-08 10:22:00,4.21,,United Kingdom
537225,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2010-12-05 16:41:00,3.75,12748.0,United Kingdom
537604,82552,WASHROOM METAL SIGN,12,2010-12-07 13:01:00,1.45,13488.0,United Kingdom
532663,48129,DOORMAT TOPIARY,2,2010-11-14 11:32:00,7.95,14936.0,Channel Islands
526244,22185,SLATE TILE NATURAL HANGING,24,2010-10-11 09:40:00,1.65,16325.0,United Kingdom
532613,22378,WALL TIDY RETROSPOT ,1,2010-11-12 15:20:00,5.06,,United Kingdom
527044,22837,HOT WATER BOTTLE BABUSHKA ,8,2010-10-14 12:41:00,4.65,13756.0,United Kingdom
537403,22196,SMALL HEART MEASURING SPOONS,1,2010-12-06 14:43:00,0.85,17191.0,United Kingdom
538177,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-10 09:51:00,9.32,,United Kingdom
533737,21906,PHARMACIE FIRST AID TIN,1,2010-11-18 13:55:00,13.57,,United Kingdom
531513,22812,PACK 3 BOXES CHRISTMAS PANNETONE,7,2010-11-08 16:31:00,1.95,18098.0,United Kingdom
530850,20977,36 PENCILS TUBE WOODLAND,1,2010-11-04 14:49:00,2.51,,United Kingdom
539434,82494L,WOODEN FRAME ANTIQUE WHITE ,1,2010-12-17 14:41:00,7.62,,United Kingdom
537671,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2010-12-08 09:20:00,7.95,13267.0,United Kingdom
536592,21520,BOOZE & WOMEN GREETING CARD ,1,2010-12-01 17:06:00,0.85,,United Kingdom
528326,22309,TEA COSY RED  STRIPE,1,2010-10-21 13:07:00,2.55,13195.0,United Kingdom
532647,22595,CHRISTMAS GINGHAM HEART,12,2010-11-14 10:11:00,0.85,17243.0,United Kingdom
526708,22480,RED TEA TOWEL CLASSIC DESIGN,3,2010-10-12 16:25:00,1.25,17944.0,United Kingdom
537881,21741,COSY SLIPPER SHOES LARGE GREEN,18,2010-12-09 09:23:00,2.95,15513.0,United Kingdom
537823,22651,GENTLEMAN SHIRT REPAIR KIT ,1,2010-12-08 14:25:00,1.66,,United Kingdom
528086,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-10-20 13:08:00,2.95,15602.0,United Kingdom
532965,22677,FRENCH BLUE METAL DOOR SIGN 2,1,2010-11-15 12:50:00,1.25,15466.0,United Kingdom
532128,21116,OWL DOORSTOP,3,2010-11-11 10:41:00,4.95,17688.0,United Kingdom
537666,21792,CLASSIC FRENCH STYLE BASKET GREEN ,1,2010-12-07 18:36:00,13.57,,United Kingdom
538635,22573,STAR WOODEN CHRISTMAS DECORATION,7,2010-12-13 13:32:00,0.85,17303.0,United Kingdom
537823,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,1,2010-12-08 14:25:00,1.69,,United Kingdom
533794,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2010-11-18 18:16:00,2.1,16907.0,United Kingdom
527759,21011,GLITTER SNOW PEAR TREE DECORATION,1,2010-10-18 17:11:00,1.45,14572.0,United Kingdom
536409,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2010-12-01 11:45:00,0.65,17908.0,United Kingdom
538901,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-15 09:58:00,4.95,17629.0,United Kingdom
526756,85114B,IVORY ENCHANTED FOREST PLACEMAT,12,2010-10-13 10:29:00,1.65,12424.0,Australia
532119,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2010-11-11 09:02:00,1.25,13199.0,United Kingdom
533462,90210B,CLEAR ACRYLIC FACETED BANGLE,1,2010-11-17 12:15:00,2.95,17349.0,United Kingdom
537434,22069,BROWN  PIRATE TREASURE CHEST ,1,2010-12-06 16:57:00,3.36,,United Kingdom
532585,20719,WOODLAND CHARLOTTE BAG,30,2010-11-12 14:28:00,0.72,15061.0,United Kingdom
527728,85131A,BEADED PEARL HEART WHITE ON STICK,10,2010-10-18 15:44:00,0.85,,United Kingdom
538071,20803,SMALL PINK GLASS SUNDAE DISH,1,2010-12-09 14:09:00,3.36,,United Kingdom
538808,22711,WRAP CIRCUS PARADE,25,2010-12-14 12:11:00,0.42,14057.0,United Kingdom
539631,22627,MINT KITCHEN SCALES,1,2010-12-20 15:03:00,16.98,,United Kingdom
538349,85169B,BLACK LOVE BIRD CANDLE,2,2010-12-10 14:59:00,2.51,,United Kingdom
536784,48187,DOORMAT NEW ENGLAND,30,2010-12-02 15:20:00,6.75,15061.0,United Kingdom
527021,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,10,2010-10-14 11:52:00,3.75,14680.0,United Kingdom
537463,22300,COFFEE MUG DOG + BALL DESIGN,12,2010-12-07 10:08:00,2.55,12681.0,France
538071,21677,HEARTS  STICKERS,1,2010-12-09 14:09:00,1.66,,United Kingdom
534389,84913A,SOFT PINK ROSE TOWEL ,4,2010-11-22 13:02:00,3.36,,United Kingdom
536324,22629,SPACEBOY LUNCH BOX ,128,2010-11-30 16:25:00,1.65,14646.0,Netherlands
533115,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-11-16 12:28:00,9.95,14655.0,United Kingdom
